candidate_id,source_id,source_title,source_type,source_locator,source_path,source_hash,source_category,content_domain,content_kind,is_show,data_flag,create_time,current_usage,current_route,embedded_routes,claim_type,confirmed_stage,unverified_claims,cover_candidate,body_media_count,payload_status,image_rights_status,inventory_status,publication_blockers,required_approvers,manual_queue_id,last_verified_at
help-174,174,钜豪智慧家G系列八键情景面板的配对应用,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=174,商城系统/帮助文章/钜豪智慧家G系列八键情景面板的配对应用_174.md,458c3f2edb8f27431ad32735ab4803358d50199b2db344f4eaea7dd86ee8d611,钜豪G系列培训教程,smart_tutorial,missing_tutorial_payload,1,1,2022-06-02 17:27:10,inventory_only,,[],tutorial_asset,来源记录存在；公开表述待签核,"[""教程文件、适用设备和操作版本""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-06/6298826b06128_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-174,2022-06-02
help-175,175,钜豪智慧家G系列情景联动的设置应用,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=175,商城系统/帮助文章/钜豪智慧家G系列情景联动的设置应用_175.md,6a66a9daab90502387a898315ffdddadb18dfbfb32fc60296dd45c1c8c0ef88e,钜豪G系列培训教程,smart_tutorial,missing_tutorial_payload,1,1,2022-06-02 17:27:56,inventory_only,,[],tutorial_asset,来源记录存在；公开表述待签核,"[""教程文件、适用设备和操作版本""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-06/62988299e5f43_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-175,2022-06-02
help-176,176,钜豪智慧家G系列系列窗帘的配对应用,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=176,商城系统/帮助文章/钜豪智慧家G系列系列窗帘的配对应用_176.md,99cc806160debfa950f358628df6f8797b386ab4aaa42ca7410fd4b58529af92,钜豪G系列培训教程,smart_tutorial,missing_tutorial_payload,1,1,2022-06-02 17:28:56,inventory_only,,[],tutorial_asset,来源记录存在；公开表述待签核,"[""教程文件、适用设备和操作版本""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-06/629882d19a295_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-176,2022-06-02
help-177,177,钜豪智慧家G系列智能语音面板的配对与应用,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=177,商城系统/帮助文章/钜豪智慧家G系列智能语音面板的配对与应用_177.md,26eb926f6fa661eb517d4b59db590f732f7dc08b171f678fd13f4ea6f4d4451d,钜豪G系列培训教程,smart_tutorial,missing_tutorial_payload,1,1,2022-06-02 17:30:07,inventory_only,,[],tutorial_asset,来源记录存在；公开表述待签核,"[""教程文件、适用设备和操作版本""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-06/629883182f5c8_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-177,2022-06-02
help-178,178,钜豪智慧家G系列智能语音与电视的配对,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=178,商城系统/帮助文章/钜豪智慧家G系列智能语音与电视的配对_178.md,2f29d3b82e3b0eeb2c2cd32ec3a0270643d144e693a08eb834c074aa501df47f,钜豪G系列培训教程,smart_tutorial,missing_tutorial_payload,1,1,2022-06-02 17:31:10,inventory_only,,[],tutorial_asset,来源记录存在；公开表述待签核,"[""教程文件、适用设备和操作版本""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-06/6298835ca0b33_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-178,2022-06-02
help-179,179,钜豪智慧家G系列智能语音与空调的配对,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=179,商城系统/帮助文章/钜豪智慧家G系列智能语音与空调的配对_179.md,f81dddf8879d98dc3faa8bcbe0fa5638fa0dfeb40c3423176870d930d945763c,钜豪G系列培训教程,smart_tutorial,missing_tutorial_payload,1,1,2022-06-02 17:35:22,inventory_only,,[],tutorial_asset,来源记录存在；公开表述待签核,"[""教程文件、适用设备和操作版本""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-06/62988457cc356_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-179,2022-06-02
help-180,180,点亮智慧校园，钜豪照明全力布局智慧教育照明！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=180,商城系统/帮助文章/点亮智慧校园，钜豪照明全力布局智慧教育照明！_180.md,b9a72a9fdf7e626a2fcb7549f6c3cf46f74e66cf2b4c26e3159c0f3273bb77f2,公司新闻,smart_capability,smart_capability_record,1,1,2022-08-22 15:27:25,inventory_only,,[],technical_capability,来源记录存在；公开表述待签核,"[""协议、兼容范围、部署条件与售后边界""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/63032f785d472_thumb.jpg,5,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-180,2022-08-22
help-181,181,喜讯 | 钜豪中标宁波国际会议中心,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=181,商城系统/帮助文章/喜讯  钜豪中标宁波国际会议中心_181.md,cf5b36c377bbbff3cfd1c57aad080b9de28d447927f2e820e49cf94702f5d14a,公司新闻,project,project_record,1,1,2022-08-22 15:39:35,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/6303321e26fa2_thumb.jpeg,6,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-181,2022-08-22
help-182,182,钜豪案例 | 三江九月酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=182,商城系统/帮助文章/钜豪案例  三江九月酒店_182.md,95cab6a347f428a7f78767429d720fd69cf171cac63acd85d791f55c0ec3e184,公司新闻,project,project_record,1,1,2022-08-22 15:49:56,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/6303353447f07_thumb.jpg,10,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-182,2022-08-22
help-183,183,喜讯 | 钜豪照明中标陕西榆林胜利大酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=183,商城系统/帮助文章/喜讯  钜豪照明中标陕西榆林胜利大酒店_183.md,46f5e74f7b3db8e6db6f08e15aa7280b3e0f5ffd93eea1ddf22e8e1702907ec9,公司新闻,project,project_record,1,1,2022-08-22 16:02:14,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/630336d70316a_thumb.jpg,14,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-183,2022-08-22
help-184,184,钜豪照明连续五年蝉联中国灯饰照明行业领袖品牌,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=184,商城系统/帮助文章/钜豪照明连续五年蝉联中国灯饰照明行业领袖品牌_184.md,e8df33008a8981afd4b1aa4e38dda2c5971d6132a3626b39e569e82abdc62a16,公司新闻,honor,honor_source_record,1,1,2022-08-22 16:09:44,embedded_reference,/about/history,"[""/about/history""]",honor_claim,来源记录存在；公开表述待签核,"[""证书原件、授予方、日期与获奖主体""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/630339154456d_thumb.jpg,4,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-184,2022-08-22
help-185,185,喜讯 | 中山市企业知识产权保护流动工作室落户钜豪照明,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=185,商城系统/帮助文章/喜讯  中山市企业知识产权保护流动工作室落户钜豪照明_185.md,07338677de3355183063022856cacd417be2cbaa79e9bff757f69026273d5e0a,公司新闻,honor,honor_source_record,1,1,2022-08-22 16:15:23,embedded_reference,/about/history,"[""/about/history""]",honor_claim,来源记录存在；公开表述待签核,"[""证书原件、授予方、日期与获奖主体""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/63033ae6b8ac1_thumb.jpg,3,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-185,2022-08-22
help-186,186,喜讯 | 钜豪照明中标三亚茅台酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=186,商城系统/帮助文章/喜讯  钜豪照明中标三亚茅台酒店_186.md,04bec80db3eb10edfb182d52f2f0fbf0a582c5b206f69676954408bfe12c826e,公司新闻,project,project_record,1,1,2022-08-22 16:26:15,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/63033cc0c57d7_thumb.jpg,10,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-186,2022-08-22
help-187,187,喜讯 | 钜豪照明中标太原万达锦华酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=187,商城系统/帮助文章/喜讯  钜豪照明中标太原万达锦华酒店_187.md,fd0e29f6ac650ec8e8e08a9fcf2d024918d4413315cfbb7c7384156c87e966d6,公司新闻,project,project_record,1,1,2022-08-22 16:30:55,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2022-08/63033e69d37b6_thumb.jpg,4,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-187,2022-08-22
help-188,188,脚踏实地，卯劲前行 | 2023钜豪春季新品订货会圆满成功,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=188,商城系统/帮助文章/脚踏实地，卯劲前行  2023钜豪春季新品订货会圆满成功_188.md,5ddaa69aefa083e9446c4bb9700c5cce2a1ad1cb412714c13d5dd404f0c5c29d,公司新闻,company_dynamic,company_news_record,1,1,2023-04-04 17:12:52,embedded_reference,/about/history,"[""/about/history""]",company_event,来源记录存在；公开表述待签核,"[""宣传性判断、未经复核的规模和行业地位""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2023-04/642be7d8908a4_thumb.JPG,16,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-188,2023-04-04
help-189,189,喜讯 | 钜豪照明中标西安紫锦酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=189,商城系统/帮助文章/喜讯  钜豪照明中标西安紫锦酒店_189.md,dc4ab8eaeaef9f460f3cb4eb2ea385f3f2da5ad53e4a1088eb5ff2c89914b741,公司新闻,project,project_record,1,1,2023-07-29 10:02:42,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2023-07/64c471e9b0fab_thumb.jpg,9,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-189,2023-07-29
help-190,190,喜讯 | 钜豪照明中标珠海瑰宝酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=190,商城系统/帮助文章/喜讯  钜豪照明中标珠海瑰宝酒店_190.md,01ea7ea5532478001a1281186e384e5ba2e009afbfeebf7c44d9767dbcc7744c,公司新闻,project,project_record,1,1,2023-07-29 10:18:21,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2023-07/64c474b2283f8_thumb.jpg,16,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-190,2023-07-29
help-191,191,喜讯 | 钜豪照明中标上海世博中心酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=191,商城系统/帮助文章/喜讯  钜豪照明中标上海世博中心酒店_191.md,43f7efe0511820b4d92af01b01a0d3be20008927980ac81816eda167312bdd19,公司新闻,project,project_record,1,1,2023-07-29 10:25:05,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2023-07/64c4786ad21bb_thumb.png,7,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-191,2023-07-29
help-192,192,从心向上 智见未来 | 钜豪2024年春季优秀经销商会圆满成功,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=192,商城系统/帮助文章/从心向上 智见未来  钜豪2024年春季优秀经销商会圆满成功_192.md,7b79615a14a2d98d27265d5bc2c676a2004670d2e093b87e933478a504118cb1,公司新闻,company_dynamic,company_news_record,1,1,2024-03-19 11:48:52,embedded_reference,/about/history,"[""/about/history""]",company_event,来源记录存在；公开表述待签核,"[""宣传性判断、未经复核的规模和行业地位""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-03/65f9062e02eb2_thumb.JPG,10,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-192,2024-03-19
help-193,193,喜讯 | 钜豪照明助力亚洲第一大站——广州白云站,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=193,商城系统/帮助文章/喜讯  钜豪照明助力亚洲第一大站——广州白云站_193.md,e4e9270c28c95cb51c37a4d6ea51d3ae0d2ba47fb0bc1859f459aadbadfb503e,公司新闻,project,project_record,1,1,2024-04-08 11:40:58,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-04/661367669e496_thumb.jpg,9,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-193,2024-04-08
help-194,194,喜讯 | 钜豪照明中标上海西郊宾馆,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=194,商城系统/帮助文章/喜讯  钜豪照明中标上海西郊宾馆_194.md,b04be66e7963cce54c0b04a532a1561294ec03625312aedb8a566697d18e315c,公司新闻,project,project_record,1,1,2024-05-30 14:35:45,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-05/66581d75c5856_thumb.png,5,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-194,2024-05-30
help-195,195,喜讯 | 钜豪照明中标上海·海上世界酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=195,商城系统/帮助文章/喜讯  钜豪照明中标上海·海上世界酒店_195.md,7a0040bcb3c0981034a5ac1a47ebfdbf5f46af616c49e3a787a7e4680f765211,公司新闻,project,project_record,1,1,2024-05-30 15:00:09,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-05/665822eac4d41_thumb.jpg,11,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-195,2024-05-30
help-196,196,七星系列射灯IES文件,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=196,商城系统/帮助文章/七星系列射灯IES文件_196.md,af55d689932cde4e52e2e53687c8dc9888514275f575214097f809980261355e,IES文件下载,ies_asset,missing_photometric_payload,1,1,2024-08-30 17:54:04,inventory_only,,[],photometric_asset,来源记录存在；公开表述待签核,"[""配光文件、对应型号和测试条件""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-12/6757e9585b384_thumb.png,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-196,2024-08-30
help-197,197,钜豪照明两线1实体,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=197,商城系统/帮助文章/钜豪照明两线1实体_197.md,599ec179433eb13fba4fcdee1907b9e4be398effc061674395a28c2c57292ed8,两线1实体,company_dynamic,company_news_record,1,1,2024-09-09 16:44:33,inventory_only,,[],company_event,来源记录存在；公开表述待签核,"[""宣传性判断、未经复核的规模和行业地位""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-09/66deb55f86c7a_thumb.png,1,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-197,2024-09-09
help-199,199,喜讯 | 钜豪照明助力“邢台第一高”——邢台金融中心,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=199,商城系统/帮助文章/喜讯  钜豪照明助力“邢台第一高”——邢台金融中心_199.md,da25e9de134a6da4672cbebcc87bd715e6f3f3a1bfb68f353819deab141ca57a,公司新闻,project,project_record,1,1,2024-12-03 09:25:01,dedicated_route,/cases/xingtai-financial-center,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-12/674e5de79c8ba_thumb.jpg,15,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-199,2024-12-03
help-200,200,喜讯 | 钜豪照明中标远安双泉山庄精品度假酒店,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=200,商城系统/帮助文章/喜讯  钜豪照明中标远安双泉山庄精品度假酒店_200.md,a37168351d270e6617fff765e9be1972d5fd412b92bd0602fcd713864416fac3,公司新闻,project,project_record,1,1,2024-12-03 09:42:32,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-12/674e62029875f_thumb.jpg,15,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-200,2024-12-03
help-201,201,七星系列线型灯IES文件,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=201,商城系统/帮助文章/七星系列线型灯IES文件_201.md,40d561ce08424418ddd605421eeed0282112ea922d79d150ec234a6f223ea9d4,IES文件下载,ies_asset,missing_photometric_payload,1,1,2024-12-10 15:20:25,inventory_only,,[],photometric_asset,来源记录存在；公开表述待签核,"[""配光文件、对应型号和测试条件""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-12/6757ebaaddfb0_thumb.png,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-201,2024-12-10
help-203,203,逐光系列IES文件,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=203,商城系统/帮助文章/逐光系列IES文件_203.md,0e851beb674a192107e05258e4494bd5c19f5583ad85789e485c753e236a58ca,IES文件下载,ies_asset,missing_photometric_payload,1,1,2024-12-24 14:17:29,inventory_only,,[],photometric_asset,来源记录存在；公开表述待签核,"[""配光文件、对应型号和测试条件""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2024-12/676a51109b9a8_thumb.png,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-203,2024-12-24
help-204,204,喜讯 | 钜豪照明助力香山会议中心,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=204,商城系统/帮助文章/喜讯  钜豪照明助力香山会议中心_204.md,8ec0e276adde0ad7c54b931cd1b9185572af0493bed711705954d54bec81bd91,公司新闻,project,project_record,1,1,2025-01-11 13:51:46,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-01/678205430d049_thumb.jpg,8,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-204,2025-01-11
help-205,205,“逐光而行 ·智向未来”2025钜豪照明春季新品订货会圆满召开！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=205,商城系统/帮助文章/“逐光而行 ·智向未来”2025钜豪照明春季新品订货会圆满召开！_205.md,ec3560f0b1ea71ca55e0271222d5e0d80268ebbf045f1a920aee6578d85df250,公司新闻,company_dynamic,company_news_record,1,1,2025-03-03 14:59:33,embedded_reference,/about/history,"[""/about/history""]",company_event,来源记录存在；公开表述待签核,"[""宣传性判断、未经复核的规模和行业地位""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-03/67c5506471c93_thumb.JPG,18,source_markdown_available,needs_review,routed_private_needs_signoff,"[""public_claim_signoff"", ""media_selection_required""]","[""内容负责人"", ""业务负责人""]",HELP-205,2025-03-03
help-206,206,喜讯 | 钜豪照明中标银川诺富特酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=206,商城系统/帮助文章/喜讯  钜豪照明中标银川诺富特酒店！_206.md,b3e65fd6e92f10271d3321566dcf96412702d31bf86c457e6c730419a990d28a,公司新闻,project,project_record,1,1,2025-03-11 14:21:16,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-03/67cfd517d9dd9_thumb.jpg,11,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-206,2025-03-11
help-207,207,喜讯 | 钜豪照明中标“乡根一夜温泉度假酒店、洲际假日酒店、洲际英迪格酒店”！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=207,商城系统/帮助文章/喜讯  钜豪照明中标“乡根一夜温泉度假酒店、洲际假日酒店、洲际英迪格酒店”！_207.md,d8f2dee71e72758f9b0a8b5863a1e74f06bd15517101c90dd429b6f96e8529e4,公司新闻,project,project_record,1,1,2025-04-25 15:20:27,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-04/680b3647ab45f_thumb.png,10,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-207,2025-04-25
help-208,208,喜讯 | 钜豪照明中标常州华耀酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=208,商城系统/帮助文章/喜讯  钜豪照明中标常州华耀酒店！_208.md,5980c12ace19f579da1e92c28645f57f8597b8e394f6e5d05bca0e6ee00120ce,公司新闻,project,project_record,1,1,2025-04-25 15:31:14,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-04/680b3918dcdc0_thumb.jpg,10,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-208,2025-04-25
help-209,209,星光系列IES文件,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=209,商城系统/帮助文章/星光系列IES文件_209.md,5a08510d9c4e8392cddefd1f2d8a868c775d640358cadb213ec3af3bff82a076,IES文件下载,ies_asset,missing_photometric_payload,1,1,2025-04-29 15:57:50,inventory_only,,[],photometric_asset,来源记录存在；公开表述待签核,"[""配光文件、对应型号和测试条件""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-04/68108674d164e_thumb.jpg,0,missing_supporting_file,needs_review,blocked_missing_payload,"[""supporting_file_missing"", ""content_facts_not_reviewed""]","[""内容负责人"", ""技术负责人""]",HELP-209,2025-04-29
help-210,210,喜讯 | 钜豪照明中标泰兴皇冠假日酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=210,商城系统/帮助文章/喜讯  钜豪照明中标泰兴皇冠假日酒店！_210.md,acd88e79be7a97cb9f747c91cfec4acf2efa7ffad470756f8e48c86457c39b32,公司新闻,project,project_record,1,1,2025-05-20 17:00:19,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-05/682c43f591c59_thumb.jpg,6,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-210,2025-05-20
help-216,216,喜讯 | 钜豪照明中标安国盛海假日酒店！,mall_sql_jh_articles+knowledge_base_markdown,jh_articles.articleId=216,商城系统/帮助文章/喜讯  钜豪照明中标安国盛海假日酒店！_216.md,142ab3859164b1ec725c39525d92b8c41e2ae4df3c115a2389559323c9032a8f,公司新闻,project,project_record,1,1,2025-07-23 11:04:17,inventory_only,,[],project_stage,来源记录存在；后续实施状态待证,"[""施工、供货、交付和完工状态"", ""最终产品清单和成果数据""]",https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/articles/2025-07/68804f1bb2f28_thumb.jpg,17,source_markdown_available,needs_review,inventory_needs_evidence,"[""dedicated_evidence_missing"", ""public_claim_signoff""]","[""内容负责人"", ""业务负责人""]",HELP-216,2025-07-23
